,indicator,name,source,source_notes,subject_notes,language,units,scale
704,5.51.01.03.mortal,,world_bank,,,1,,
705,5.51.01.04.immun,,world_bank,,,1,,
706,5.51.01.05.hiv,,world_bank,,,1,,
707,5.51.01.06.matern,,world_bank,,,1,,
708,5.51.01.07.gender,,world_bank,,,1,,
709,5.51.01.08.primcomp,,world_bank,,,1,,
710,5.51.01.09.water,,world_bank,,,1,,
711,5.51.01.10.gdp,,world_bank,,,1,,
712,6.0.Conspc,Consumo per capita (2011 $),world_bank,"El consumo per cápita es el valor de mercado de todos los bienes y servicios, incluyendo los productos durables - al igual que los pagos y tasas al gobierno para obtener permisos y licencias - comprados por los hogares. Excluye las compras de vivienda pero incluye renta/alquiler imputado a las viviendas ocupadas por sus propietarios.  También incluye los gastos de instituciones sin ánimo de lucro que sirven a los hogares, incluso cuando el país los reporta por separado.  ",Tabulaciones del LAC Equity Lab de los Indicadores del Desarrollo Mundial (Banco Mundial),1,,
713,6.0.GDP_current,PIB ($ a precios actuales) ,world_bank,"El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más todo impuesto a los productos, menos todo subsidio no incluido en el valor de los productos. Se calcula sin hacer deducciones por depreciación de bienes manufacturados o por agotamiento y degradación de recursos naturales. Los datos se expresan en dólares de Estados Unidos a precios corrientes. Las cifras en dólares del PIB se obtuvieron convirtiendo el valor de moneda local utilizando los tipos de cambio oficiales de un único año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones en divisas, se utiliza un factor de conversión alternativo.",Indicadores del Desarrollo Mundial (Banco Mundial),1,,
714,6.0.GDP_growth,Crecimiento del PIB (anual %),world_bank,"Tasa de crecimiento anual porcentual del PIB a precios de mercado en moneda local, a precios constantes. Los agregados están expresados en dólares de los Estados Unidos a precios constantes del año 2011. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más todo impuesto a los productos, menos todo subsidio no incluido en el valor de los productos. Se calcula sin hacer deducciones por depreciación de bienes manufacturados o por agotamiento y degradación de recursos naturales.",Indicadores del Desarrollo Mundial (Banco Mundial),1,,
715,6.0.GDP_usd,PIB ($ a precios constantes de 2005),world_bank,"El PIB a precio de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más todo impuesto a los productos, menos todo subsidio no incluido en el valor de los productos. Se calcula sin hacer deducciones por depreciación de bienes manufacturados o por agotamiento y degradación de recursos naturales. Los datos se expresan en dólares de los Estados Unidos a precios constantes del año 2005. Las cifras en dólares del PIB se obtuvieron convirtiendo los valores en monedas locales utilizando los tipos de cambio oficiales del año 2000. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones en divisas, se utiliza un factor de conversión alternativo.",Indicadores del Desarrollo Mundial (Banco Mundial),1,,
716,6.0.GDPpc_constant,"PIB per cápita, PPA ($ a precios internacionales constantes de 2011)",world_bank,"PIB per cápita por paridad del poder adquisitivo (PPA). El PIB por paridad del poder adquisitivo (PPA) es el producto interno bruto convertido a dólares internacionales utilizando las tasas de paridad del poder adquisitivo. Un dólar internacional tiene el mismo poder adquisitivo sobre el PIB que el que posee el dólar de los Estados Unidos en ese país. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más todo impuesto a los productos, menos todo subsidio no incluido en el valor de los productos. Se calcula sin hacer deducciones por depreciación de bienes manufacturados o por agotamiento y degradación de recursos naturales. Los datos se expresan en dólares internacionales a precios constantes de 2011",Indicadores del Desarrollo Mundial (Banco Mundial),1,,
717,6.0.GNIpc,INB per capita (2011 $),world_bank,"El INB per cápita es el ingreso nacional bruto, convertido a dólares de los Estados Unidos usando el método Atlas del Banco Mundial, dividido por la población a mitad de año. El INB (anteriormente, PNB) es la suma del valor agregado por todos los productores residentes más todos los impuestos a los productos (menos los subsidios) no incluidos en la valuación del producto más las entradas netas de ingreso primario (remuneración de empleados e ingreso por propiedad) del exterior. Para suavizar las fluctuaciones en los precios y las tasas de cambio, un método Atlas de conversión especial es usado por el Banco Mundial. Esto aplica un factor de conversión que promedia el tipo de cambio de un año dado, y los dos años anteriores, ajustado por las diferencias en las tasas de inflación entre el país y el área del Euro, Japón, el Reino Unido y los Estados Unidos.",Tabulaciones del LAC Equity Lab de los Indicadores del Desarrollo Mundial (Banco Mundial),1,,
718,6.1_LEG.CA,,world_bank,,,1,,
719,6.1_PRIMARY.ENERGY.INTENSITY,,world_bank,,,1,,
720,6.2_LEG.OTHER.DONORS,,world_bank,,,1,,
721,6.3_LEG.CSO,,world_bank,,,1,,
722,6.4_LAST.JSR,,world_bank,,,1,,
723,6.5_NEXT.JSR,,world_bank,,,1,,
724,7.1.1_ESP.PERIOD.START,,world_bank,,,1,,
725,7.1.2_ESP.PERIOD.END,,world_bank,,,1,,
726,7.1_CURR.ALLOCATION.SE,,world_bank,,,1,,
727,7.11_CURR.ALLOCATION.MODALITY,,world_bank,,,1,,
728,7.12_CURR.ALLOCATION.2011.DISB,,world_bank,,,1,,
729,7.13_CURR.ALLOCATION.DISB,,world_bank,,,1,,
730,7.2_ESP.ENDORSEMENT,,world_bank,,,1,,
731,7.3_PREV.ALLOCATION.YEAR,,world_bank,,,1,,
732,7.4_PREV.ALLOCATION.AMOUNT,,world_bank,,,1,,
733,7.5_CURR.ALLOCATION.YEAR,,world_bank,,,1,,
734,7.6_CURR.ALLOCATION.AMOUNT,,world_bank,,,1,,
735,7.7.1_CURR.ALLOCATION.PERIOD.START,,world_bank,,,1,,
736,7.7.2_CURR.ALLOCATION.PERIOD.END,,world_bank,,,1,,
737,7.8_CURR.ALLOCATION.SIGNATURE,,world_bank,,,1,,
738,7.9_CURR.ALLOCATION.CLOSURE,,world_bank,,,1,,
739,8.0.LIPI,Índice de Pobreza del Ingreso Laboral,world_bank,"El Índice de Pobreza del Ingreso Laboral (IPIL) mide los cambios de la proporción de los hogares que tienen un ingreso laboral per cápita  por debajo de la línea regional de pobreza de $4.0 al día, relativo a un periodo de referencia seleccionado. Dicho periodo de referencia es el tercer trimestre del año 2010 (2010T3 = 1), excepto en Chile y Guatemala donde 2010T4 = 1.",Tabulaciones del LAC Equity Lab con datos de LABLAC (CEDLAS y el Banco Mundial),1,,
740,8.1_SCH.LEAVING.EXAMS,,world_bank,,,1,,
741,8.2_INT.TESTS,,world_bank,,,1,,
742,8.3.1_ALB.LEAR.TEST.9.LANG.MEAN,,world_bank,,,1,,
743,8.3.1_BFA.PASEC.CP2.FR,,world_bank,,,1,,
744,8.3.1_CAF.BREVET.SUCC,,world_bank,,,1,,
745,8.3.1_CIV.LEAR.TEST.PRIM.ALL.MEAN,,world_bank,,,1,,
746,8.3.1_CMR.PASEC.25.FRE,,world_bank,,,1,,
747,8.3.1_ETH.LEAR.TEST.10.ENG.OPT,,world_bank,,,1,,
748,8.3.1_GEO.PIRLS.4.READ.MEAN,,world_bank,,,1,,
749,8.3.1_GHA.LEAR.TEST.P3.ENG.ABOV.MEAN,,world_bank,,,1,,
750,8.3.1_GIN.PASEC.CP2.FR.MEAN,,world_bank,,,1,,
751,8.3.1_KGZ.PISA.89.READ1,,world_bank,,,1,,
752,8.3.1_KHM.LEAR.TEST.3.LANG.MEAN,,world_bank,,,1,,
753,8.3.1_LAO.LEAR.TEST.5.LANG.MEAN,,world_bank,,,1,,
754,8.3.1_MDA.LEAR.TEST.4.MEAN,,world_bank,,,1,,
755,8.3.1_MDG.PASEC.CM2.FRE,,world_bank,,,1,,
756,8.3.1_MOZ.SACMEQ.TEST.6.READ,,world_bank,,,1,,
757,8.3.1_MRT.PASEC.5.FR,,world_bank,,,1,,
758,8.3.1_MWI.SACMEQ.357.READ,,world_bank,,,1,,
759,8.3.1_NER.LEAR.TEST.CP.FR.MEAN,,world_bank,,,1,,
760,8.3.1_SEN.LEAR.TEST.CE2.MATH.MIN,,world_bank,,,1,,
761,8.3.1_VNM.LEAR.TEST.5.MAT1,,world_bank,,,1,,
762,8.3.1_VNM.LEAR.TEST.5.READ1,,world_bank,,,1,,
763,8.3.1_ZMB.LEAR.TEST.5.READ,,world_bank,,,1,,
764,8.3.10_ETH.LEAR.TEST.12.CHE.OPT,,world_bank,,,1,,
765,8.3.10_GEO.LEAR.TEST.9.LANG.LOWEST,,world_bank,,,1,,
766,8.3.10_GHA.LEAR.TEST.P6.ENG.ABOV.PROF,,world_bank,,,1,,
767,8.3.10_GIN.PASEC.CM1.FR.MATH.MEAN.BEG,,world_bank,,,1,,
768,8.3.10_NER.LEAR.TEST.CP.FR.UNDERMIN,,world_bank,,,1,,
769,8.3.11_ETH.LEAR.TEST.12.PHY.OPT,,world_bank,,,1,,
770,8.3.11_GEO.LEAR.TEST.9.MAT.LOWEST,,world_bank,,,1,,
771,8.3.11_GHA.LEAR.TEST.P3.MAT.ABOV.PROF,,world_bank,,,1,,
772,8.3.11_GIN.LEAR.TEST.CEPE.MEAN,,world_bank,,,1,,
773,8.3.11_NER.LEAR.TEST.CE2.FR.UNDERMIN,,world_bank,,,1,,
774,8.3.12_ETH.LEAR.TEST.12.AVR.OPT,,world_bank,,,1,,
775,8.3.12_GEO.LEAR.TEST.1.ENG.MED,,world_bank,,,1,,
776,8.3.12_GHA.LEAR.TEST.P6.MAT.ABOV.PROF,,world_bank,,,1,,
777,8.3.12_GIN.LEAR.TEST.BEPC.MEAN,,world_bank,,,1,,
778,8.3.12_NER.LEAR.TEST.CM2.FR.UNDERMIN,,world_bank,,,1,,
779,8.3.13_GEO.LEAR.TEST.9.LANG.MED,,world_bank,,,1,,
780,8.3.13_GHA.TIMSS.8.MAT.MEAN,,world_bank,,,1,,
781,8.3.13_GIN.LEAR.TEST.BAC.MEAN,,world_bank,,,1,,
782,8.3.13_NER.LEAR.TEST.CP.MATH.MEAN,,world_bank,,,1,,
783,8.3.14_GEO.LEAR.TEST.9.MAT.MED,,world_bank,,,1,,
784,8.3.14_GHA.TIMSS.8.SCI.MEAN,,world_bank,,,1,,
785,8.3.14_GIN.LEAR.TEST.CEPE.MIN,,world_bank,,,1,,
786,8.3.14_NER.LEAR.TEST.CE2.MATH.MEAN,,world_bank,,,1,,
787,8.3.15_GEO.LEAR.TEST.1.ENG.HIGH,,world_bank,,,1,,
788,8.3.15_GHA.LITERACY.P3.LETTERS,,world_bank,,,1,,
789,8.3.15_GIN.LEAR.TEST.BEPC.MIN,,world_bank,,,1,,
790,8.3.15_NER.LEAR.TEST.CM2.MATH.MEAN,,world_bank,,,1,,
791,8.3.16_GEO.LEAR.TEST.9.LANG.HIGH,,world_bank,,,1,,
792,8.3.16_GHA.LITERACY.P5.LETTERS,,world_bank,,,1,,
793,8.3.16_GIN.LEAR.TEST.BAC.MIN,,world_bank,,,1,,
794,8.3.16_NER.LEAR.TEST.CP.MATH.OPTIM,,world_bank,,,1,,
795,8.3.17_GEO.LEAR.TEST.9.MAT.HIGH,,world_bank,,,1,,
796,8.3.17_GHA.LITERACY.P3.WORDS,,world_bank,,,1,,
797,8.3.17_GIN.LEAR.TEST.CEPE.OPTIM,,world_bank,,,1,,
798,8.3.17_NER.LEAR.TEST.CE2.MATH.OPTIM,,world_bank,,,1,,
799,8.3.18_GEO.LEAR.TEST.9.LAG.HIGHEST,,world_bank,,,1,,
800,8.3.18_GHA.LITERACY.P5.WORDS,,world_bank,,,1,,
801,8.3.18_GIN.LEAR.TEST.BEPC.OPTIM,,world_bank,,,1,,
802,8.3.18_NER.LEAR.TEST.CM2.MATH.OPTIM,,world_bank,,,1,,
803,8.3.19_GEO.LEAR.TEST.9.MAT.HIGHEST,,world_bank,,,1,,
804,8.3.19_GHA.LITERACY.P3.ZERO,,world_bank,,,1,,
805,8.3.19_GIN.LEAR.TEST.BAC.OPTIM,,world_bank,,,1,,
806,8.3.19_NER.LEAR.TEST.CP.MATH.MIN,,world_bank,,,1,,
807,8.3.2_ALB.LEAR.TEST.9.MAT.MEAN,,world_bank,,,1,,
808,8.3.2_BFA.PASEC.CM1.FR,,world_bank,,,1,,
809,8.3.2_CAF.BAC.SUCC,,world_bank,,,1,,
810,8.3.2_CIV.LEAR.TEST.SEC.ALL.MEAN,,world_bank,,,1,,
811,8.3.2_CMR.PASEC.25.MAT,,world_bank,,,1,,
812,8.3.2_ETH.LEAR.TEST.10.MAT.OPT,,world_bank,,,1,,
813,8.3.2_GEO.TIMSS.4.MAT.MEAN,,world_bank,,,1,,
814,8.3.2_GHA.LEAR.TEST.P6.ENG.ABOV.MEAN,,world_bank,,,1,,
815,8.3.2_GIN.PASEC.CP2.MAT.MEAN,,world_bank,,,1,,
816,8.3.2_KGZ.PISA.89.READ2,,world_bank,,,1,,
817,8.3.2_KHM.LEAR.TEST.3.MAT.MEAN,,world_bank,,,1,,
818,8.3.2_LAO.LEAR.TEST.5.LANG.MIN,,world_bank,,,1,,
819,8.3.2_MDA.LEAR.TEST.9.MEAN,,world_bank,,,1,,
820,8.3.2_MDG.PASEC.CM2.MAT,,world_bank,,,1,,
821,8.3.2_MOZ.SACMEQ.TEST.6.MAT,,world_bank,,,1,,
822,8.3.2_MRT.PASEC.5.MAT,,world_bank,,,1,,
823,8.3.2_MWI.SACMEQ.357.MAT,,world_bank,,,1,,
824,8.3.2_NER.LEAR.TEST.CE2.FR.MEAN,,world_bank,,,1,,
825,8.3.2_SEN.LEAR.TEST.CE2.FR.MIN,,world_bank,,,1,,
826,8.3.2_VNM.LEAR.TEST.5.MAT2,,world_bank,,,1,,
827,8.3.2_VNM.LEAR.TEST.5.READ2,,world_bank,,,1,,
828,8.3.2_ZMB.LEAR.TEST.5.MAT,,world_bank,,,1,,
829,8.3.20_GHA.LITERACY.P5.ZERO,,world_bank,,,1,,
830,8.3.20_GIN.LEAR.TEST.CEPE.MAX,,world_bank,,,1,,
831,8.3.20_NER.LEAR.TEST.CE2.MATH.MIN,,world_bank,,,1,,
832,8.3.21_GHA.NUMERACY.P3.ADDITIO,,world_bank,,,1,,
833,8.3.21_GIN.LEAR.TEST.BEPC.MAX,,world_bank,,,1,,
834,8.3.21_NER.LEAR.TEST.CM2.MATH.MIN,,world_bank,,,1,,
835,8.3.22_GHA.NUMERACY.P5.ADDITIO,,world_bank,,,1,,
836,8.3.22_GIN.LEAR.TEST.BAC.MAX,,world_bank,,,1,,
837,8.3.22_NER.LEAR.TEST.CP.MATH.UNDERMIN,,world_bank,,,1,,
838,8.3.23_GHA.NUMERACY.P3.MULTIPLI,,world_bank,,,1,,
839,8.3.23_GIN.LEAR.TEST.CEPE.SUCC,,world_bank,,,1,,
840,8.3.23_NER.LEAR.TEST.CE2.MATH.UNDERMIN,,world_bank,,,1,,
841,8.3.24_GHA.NUMERACY.P5.MULTIPLI,,world_bank,,,1,,
842,8.3.24_GIN.LEAR.TEST.BEPC.SUCC,,world_bank,,,1,,
843,8.3.24_NER.LEAR.TEST.CM2.MATH.UNDERMIN,,world_bank,,,1,,
844,8.3.25_GHA.NUMERACY.P3.ZERO,,world_bank,,,1,,
845,8.3.25_GIN.LEAR.TEST.BAC.SUCC,,world_bank,,,1,,
846,8.3.25_NER.LEAR.TEST.CERTIFICATE.SUCC,,world_bank,,,1,,
847,8.3.26_GHA.NUMERACY.P5.ZERO,,world_bank,,,1,,
848,8.3.3_ALB.PISA.910.READ,,world_bank,,,1,,
849,8.3.3_BFA.PASEC.CP2.MAT,,world_bank,,,1,,
850,8.3.3_CIV.LEAR.TEST.PRIM.ALL.MIN.COMP,,world_bank,,,1,,
851,8.3.3_ETH.LEAR.TEST.10.BIO.OPT,,world_bank,,,1,,
852,8.3.3_GEO.TIMSS.4.SCI.MEAN,,world_bank,,,1,,
853,8.3.3_GHA.LEAR.TEST.P3.MAT.ABOV.MEAN,,world_bank,,,1,,
854,8.3.3_GIN.PASEC.CP2.FR.MAT.MEAN,,world_bank,,,1,,
855,8.3.3_KGZ.PISA.89.READ3,,world_bank,,,1,,
856,8.3.3_KHM.LEAR.TEST.6.LANG.MEAN,,world_bank,,,1,,
857,8.3.3_LAO.LEAR.TEST.5.LANG.PROF,,world_bank,,,1,,
858,8.3.3_MDA.LEAR.TEST.4.MIN,,world_bank,,,1,,
859,8.3.3_NER.LEAR.TEST.CM2.FR.MEAN,,world_bank,,,1,,
860,8.3.3_SEN.LEAR.TEST.CE2.MATH.OPT,,world_bank,,,1,,
861,8.3.3_VNM.LEAR.TEST.5.MAT3,,world_bank,,,1,,
862,8.3.3_VNM.LEAR.TEST.5.READ3,,world_bank,,,1,,
863,8.3.3_ZMB.SACMEQ.TEST.5.READ,,world_bank,,,1,,
864,8.3.4_ALB.PISA.910.MAT,,world_bank,,,1,,
865,8.3.4_BFA.PASEC.CM1.MAT,,world_bank,,,1,,
866,8.3.4_CIV.LEAR.TEST.SEC.ALL.MIN.COMP,,world_bank,,,1,,
867,8.3.4_ETH.LEAR.TEST.10.CHE.OPT,,world_bank,,,1,,
868,8.3.4_GEO.TIMSS.8.MAT.MEAN,,world_bank,,,1,,
869,8.3.4_GHA.LEAR.TEST.P6.MAT.ABOV.MEAN,,world_bank,,,1,,
870,8.3.4_GIN.PASEC.CM1.FR.MEAN,,world_bank,,,1,,
871,8.3.4_KGZ.PISA.89.READ4,,world_bank,,,1,,
872,8.3.4_KHM.LEAR.TEST.6.MAT.MEAN,,world_bank,,,1,,
873,8.3.4_LAO.LEAR.TEST.5.MAT.MEAN,,world_bank,,,1,,
874,8.3.4_MDA.LEAR.TEST.9.MIN,,world_bank,,,1,,
875,8.3.4_NER.LEAR.TEST.CP.FR.OPTIM,,world_bank,,,1,,
876,8.3.4_SEN.LEAR.TEST.CE2.FR.OPT,,world_bank,,,1,,
877,8.3.4_VNM.LEAR.TEST.5.MAT4,,world_bank,,,1,,
878,8.3.4_VNM.LEAR.TEST.5.READ4,,world_bank,,,1,,
879,8.3.4_ZMB.SACMEQ.TEST.5.MAT,,world_bank,,,1,,
880,8.3.5_ALB.PISA.910.SCIENCE,,world_bank,,,1,,
881,8.3.5_CIV.LEAR.TEST.PRIM.ALL.OPT.COMP,,world_bank,,,1,,
882,8.3.5_ETH.LEAR.TEST.10.PHY.OPT,,world_bank,,,1,,
883,8.3.5_GEO.TIMSS.8.SCI.MEAN,,world_bank,,,1,,
884,8.3.5_GHA.LEAR.TEST.P3.ENG.ABOV.MIN,,world_bank,,,1,,
885,8.3.5_GIN.PASEC.CM1.MAT.MEAN,,world_bank,,,1,,
886,8.3.5_KGZ.PISA.89.READ5,,world_bank,,,1,,
887,8.3.5_KHM.LEAR.TEST.9.LANG.MEAN,,world_bank,,,1,,
888,8.3.5_LAO.LEAR.TEST.5.MAT.MIN,,world_bank,,,1,,
889,8.3.5_MDA.LEAR.TEST.4.PROF,,world_bank,,,1,,
890,8.3.5_NER.LEAR.TEST.CE2.FR.OPTIM,,world_bank,,,1,,
891,8.3.5_SEN.PASEC.CM1.MATH.MEAN,,world_bank,,,1,,
892,8.3.5_VNM.LEAR.TEST.5.MAT5,,world_bank,,,1,,
893,8.3.5_VNM.LEAR.TEST.5.READ5,,world_bank,,,1,,
894,8.3.6_CIV.LEAR.TEST.SEC.ALL.OPT.COMP,,world_bank,,,1,,
895,8.3.6_ETH.LEAR.TEST.10.AVR.OPT,,world_bank,,,1,,
896,8.3.6_GEO.PISA.9.READ.MEAN,,world_bank,,,1,,
897,8.3.6_GHA.LEAR.TEST.P6.ENG.ABOV.MIN,,world_bank,,,1,,
898,8.3.6_GIN.PASEC.CM1.FR.MAT.MEAN,,world_bank,,,1,,
899,8.3.6_KGZ.PISA.89.READ6,,world_bank,,,1,,
900,8.3.6_KHM.LEAR.TEST.9.MAT.MEAN,,world_bank,,,1,,
901,8.3.6_LAO.LEAR.TEST.5.MAT.PROF,,world_bank,,,1,,
902,8.3.6_MDA.LEAR.TEST.9.PROF,,world_bank,,,1,,
903,8.3.6_NER.LEAR.TEST.CM2.FR.OPTIM,,world_bank,,,1,,
904,8.3.6_SEN.PASEC.CM1.FR.MEAN,,world_bank,,,1,,
905,8.3.6_VNM.LEAR.TEST.5.MAT6,,world_bank,,,1,,
906,8.3.6_VNM.LEAR.TEST.5.READ6,,world_bank,,,1,,
907,8.3.7_CIV.PASEC.PRI.FRE.MAT,,world_bank,,,1,,
908,8.3.7_ETH.LEAR.TEST.12.ENG.OPT,,world_bank,,,1,,
909,8.3.7_GEO.PISA.9.MAT.MEAN,,world_bank,,,1,,
910,8.3.7_GHA.LEAR.TEST.P3.MAT.ABOV.MIN,,world_bank,,,1,,
911,8.3.7_GIN.PASEC.CP2.FR.MATH.MEAN.END,,world_bank,,,1,,
912,8.3.7_KGZ.PISA.89.READ7,,world_bank,,,1,,
913,8.3.7_LAO.LEAR.TEST.5.WORLD.MEAN,,world_bank,,,1,,
914,8.3.7_MDA.PIRLS.READ.4.MEAN,,world_bank,,,1,,
915,8.3.7_NER.LEAR.TEST.CP.FR.MIN,,world_bank,,,1,,
916,8.3.7_SEN.PASEC.MATH.MEAN,,world_bank,,,1,,
917,8.3.8_ETH.LEAR.TEST.12.MAT.OPT,,world_bank,,,1,,
918,8.3.8_GEO.PISA.9.SCI.MEAN,,world_bank,,,1,,
919,8.3.8_GHA.LEAR.TEST.P6.MAT.ABOV.MIN,,world_bank,,,1,,
920,8.3.8_GIN.PASEC.CM1.FR.MATH.MEAN.END,,world_bank,,,1,,
921,8.3.8_KGZ.PISA.89.READ8,,world_bank,,,1,,
922,8.3.8_LAO.LEAR.TEST.5.WORLD.MIN,,world_bank,,,1,,
923,8.3.8_MDA.TIMSS.MAT.MEAN,,world_bank,,,1,,
924,8.3.8_NER.LEAR.TEST.CE2.FR.MIN,,world_bank,,,1,,
925,8.3.8_SEN.PASEC.FR.MEAN,,world_bank,,,1,,
926,8.3.9_ETH.LEAR.TEST.12.BIO.OPT,,world_bank,,,1,,
927,8.3.9_GEO.LEAR.TEST.1.ENG.LOWEST,,world_bank,,,1,,
928,8.3.9_GHA.LEAR.TEST.P3.ENG.ABOV.PROF,,world_bank,,,1,,
929,8.3.9_GIN.PASEC.CP2.FR.MATH.MEAN.BEG,,world_bank,,,1,,
930,8.3.9_LAO.LEAR.TEST.5.WORLD.PROF,,world_bank,,,1,,
931,8.3.9_MDA.TIMSS.SCIEN.MEAN,,world_bank,,,1,,
932,8.3.9_NER.LEAR.TEST.CM2.FR.MIN,,world_bank,,,1,,
933,8.3_NATIONAL.ASSESSMENTS,,world_bank,,,1,,
934,8.4_ORAL.READING.TEST,,world_bank,,,1,,
935,9.0.Employee.All,Empleados (%),world_bank,Proporción de la fuerza laboral (edades 18-65) que trabaja por un sueldo o salario.,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
936,9.0.Employee.B40,Empleados-población en el 40 por ciento inferior de la distribución de ingresos (%),world_bank,Proporción de la fuerza laboral (edades 18-65) en el 40 por ciento inferior de la distribución de ingresos que trabaja por un sueldo o salario.,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
937,9.0.Employee.T60,Empleados-población en el 60 por ciento superior de la distribución de ingresos (%),world_bank,Proporción de la fuerza laboral (edades 18-65) en el 60 por ciento superior de la distribución de ingresos que trabaja por un sueldo o salario.,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
938,9.0.Employer.All,Empleadores (%),world_bank,Proporción de la fuerza laboral (edades 18-65) que es empleador,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
939,9.0.Employer.B40,Empleadores-población en el 40 por ciento inferior de la distribución de ingresos (%),world_bank,Proporción de la fuerza laboral (edades 18-65) en el 40 por ciento inferior de la distribución de ingresos que es empleador,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
940,9.0.Employer.T60,Empleadores-población en el 60 por ciento superior de la distribución de ingresos (%),world_bank,Proporción de la fuerza laboral (edades 18-65) en el 60 por ciento superior de la distribución de ingresos que es empleador,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
941,9.0.Labor.All,Tasa de Participación en la Fuerza Laboral (%),world_bank,Proporción de la población (edades 18-65) que está en la fuerza laboral.,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
942,9.0.Labor.B40,Tasa de Participación en la Fuerza Laboral--población en el 40 por ciento inferior de la distribución de ingresos (%),world_bank,Proporción de la población (edades 18-65) en el 40 por ciento inferior de la distribución de ingresos que está en la fuerza laboral.,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
943,9.0.Labor.T60,Tasa de Participación en la Fuerza Laboral-población en el 60 por ciento superior de la distribución de ingresos (%),world_bank,Proporción de la población (edades 18-65) en el 60 por ciento superior de la distribución de ingresos que está en la fuerza laboral.,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
944,9.0.SelfEmp.All,Trabajadores Independientes (%),world_bank,Proporción de la fuerza laboral (edades 18-65) que es trabajador independiente y no es empleador,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
945,9.0.SelfEmp.B40,Trabajadores Independientes-población en el 40 por ciento inferior de la distribución de ingresos (%),world_bank,Proporción de la fuerza laboral (edades 18-65) en el 40 por ciento inferior de la distribución de ingresos que es trabajador independiente y no es empleador,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
946,9.0.SelfEmp.T60,Trabajadores Independientes-población en el 60 por ciento superior de la distribución de ingresos (%),world_bank,Proporción de la fuerza laboral (edades 18-65) en el 60 por ciento superior de la distribución de ingresos que es trabajador independiente y no es empleador,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
947,9.0.Unemp.All,Desempleados (%),world_bank,Proporción de la fuerza laboral (edades 18-65) que está desempleada,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
948,9.0.Unemp.B40,Desempleados-población en el 40 por ciento inferior de la distribución de ingresos  (%),world_bank,Proporción de la fuerza laboral (edades 18-65) en el 40 por ciento inferior de la distribución de ingresos que está desempleada,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
949,9.0.Unemp.T60,Desempleados-población en el 60 por ciento superior de la distribución de ingresos (%),world_bank,Proporción de la fuerza laboral (edades 18-65) en el 60 por ciento superior de la distribución de ingresos que está desempleada,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
950,9.0.Unpaid.All,Trabajadores no remunerados (%),world_bank,Proporción de la fuerza laboral (edades 18-65) que trabaja sin remuneración,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
951,9.0.Unpaid.B40,Trabajadores no remunerados-población en el 40 por ciento inferior de la distribución de ingresos (%),world_bank,Proporción de la fuerza laboral (edades 18-65) en el 40 por ciento inferior de la distribución de ingresos que trabaja sin remuneración,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
952,9.0.Unpaid.T60,Trabajadores no remunerados-población en el 60 por ciento superior de la distribución de ingresos (%),world_bank,Proporción de la fuerza laboral (edades 18-65) en el 60 por ciento superior de la distribución de ingresos que trabaja sin remuneración,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
953,9.1.Employee.All,"Empleados (%), Hombres",world_bank,Proporción de la fuerza laboral (edades 18-65) que trabaja por un sueldo o salario.,Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
